id,age,gender,city_code
153368,33,2,31878
29486,29,2,62360
110527,74,2,49484
175885,20,2,90725
68895,9,1,47186
193424,57,2,150356
138806,49,2,157683
80880,31,1,122953
123898,93,2,29948
24511,24,2,145907
3127,94,2,151905
30246,78,2,68253
82947,24,2,176748
81580,67,2,168791
108976,21,1,45539
2156,38,1,7810
154022,80,1,64005
107117,64,2,163486
13435,98,2,109354
193568,98,1,136553
169996,95,1,53327
153825,27,1,71812
156378,42,1,138538
16621,92,2,76674
114794,18,1,150310
127532,70,1,130614
192550,85,2,109826
129136,95,1,22166
62895,33,1,124153
146400,46,1,109096
198714,4,1,53069
190846,48,1,17771
187292,69,2,92569
111530,44,2,14673
161685,74,2,105570
56494,57,1,13757
127794,61,1,125846
8154,90,2,122132
94072,36,2,60570
18190,55,1,103238
55646,69,1,42682
69291,1,2,53728
127215,16,1,116545
190773,93,2,40303
1105,72,1,136642
8054,52,2,84264
119104,77,1,43812
71602,8,1,9538
67161,43,1,71199
159911,1,2,14165
161699,27,1,100148
124648,85,1,152868
81935,97,2,80766
16892,35,2,59041
126711,71,2,25692
140659,45,2,12144
960,44,2,63326
154903,74,2,108963
166795,99,2,159945
72098,69,1,43117
36154,63,2,11423
133622,11,1,123102
40536,24,1,160305
21768,62,2,75098
84910,78,1,105909
10173,88,2,176613
69309,86,2,10649
187124,87,2,19212
114448,23,1,15741
149136,29,2,18741
78715,94,1,68468
189459,48,2,60455
161986,1,1,51305
161073,81,2,98435
64105,0,1,83491
8819,96,1,13891
8648,84,2,23975
156245,30,1,180037
3391,75,1,108017
108202,20,2,6627
111547,71,2,86339
88919,28,2,165719
177411,99,2,153384
196284,28,2,87576
27458,28,1,31333
31345,86,2,40492
63830,69,1,94376
86185,37,1,149584
118297,6,2,43019
100208,39,2,151095
157291,41,1,87638
13210,35,1,153473
1150,20,1,151022
138906,66,1,23127
133428,67,1,104635
85473,0,2,92907
46061,94,2,179187
188979,44,2,97090
199693,0,2,119858
98676,29,2,105295
199127,15,1,148097
105635,93,2,71910
156331,24,1,46910
92620,56,1,35759
96380,77,1,139884
138243,76,1,90119
20716,62,2,22380
131198,25,1,172082
119940,69,2,72007
131335,21,2,74750
29452,90,2,30069
79789,70,2,106318
38992,57,1,165611
112580,95,1,41854
124814,21,2,172947
180954,10,2,82396
135166,81,2,85680
174678,70,1,103639
164622,2,2,1696
101839,23,2,17771
89941,99,1,63072
128377,20,2,179622
123754,91,2,159473
112213,96,2,12144
10775,6,1,129139
97181,86,1,151120
55042,8,2,108669
34496,14,2,102838
139703,56,2,76317
162454,48,1,46769
17775,31,1,71634
49950,95,1,169994
176409,4,1,36373
11248,11,1,151120
42202,91,1,49894
107370,38,2,87362
56540,22,1,65099
21225,71,1,46867
113467,75,1,11236
170004,62,2,180019
1478,51,2,21123
28552,82,1,16329
15342,61,2,49233
138630,17,2,171272
143289,76,1,105026
79530,53,1,96664
24615,54,1,34618
159577,37,1,159482
21579,61,1,165185
13290,50,1,124331
130060,79,1,149584
170857,23,2,81380
198902,36,1,113153
120544,59,1,178313
188925,93,1,75686
139915,52,1,79932
135035,98,2,174922
34478,35,1,11664
3520,56,1,161231
88173,96,1,19793
43791,69,1,126326
121140,55,2,165185
35383,40,2,105909
186187,79,2,73567
137649,36,2,113607
26793,62,2,74224
184506,29,1,104485
154058,81,2,154497
26226,84,1,64425
167587,82,2,148694
197608,92,1,154914
13533,50,2,171272
179168,85,1,20359
30652,23,1,115851
83843,78,1,149753
12273,76,2,49484
473,47,2,43493
141914,78,1,33364
120724,33,1,155458
47453,9,1,132841
81438,72,1,82895
79073,88,1,54056
57979,20,2,108151
35969,91,1,54537
180509,90,1,58259
52515,48,1,100923
170876,60,2,92587
80731,93,1,102605
105767,74,1,151451
92202,100,1,51243
127386,54,1,48682
181523,22,2,38679
48189,78,2,155911
190269,98,2,97517
14231,34,2,40214
75626,33,1,159339
22805,39,1,104680
81407,59,1,174860
60100,41,2,103470
74712,39,1,172082
9583,94,1,93646
156540,78,2,10943
46632,79,1,137292
77499,22,1,69063
175320,40,2,152902
89973,36,1,12206
112223,52,2,62985
126575,78,1,31333
36189,78,1,130357
126515,9,2,166057
92236,53,2,145202
100441,12,1,75668
131259,11,2,110946
102124,51,2,107733
35862,66,1,82047
54692,38,1,49769
104942,8,2,100754
138162,13,2,112904
154264,76,1,127983
64100,88,2,116867
160257,20,2,122187
88036,45,1,166707
153895,63,2,140583
32513,98,1,65105
21162,91,1,104831
139684,22,2,102473
149956,93,2,102605
168860,55,2,80285
155563,2,2,87745
8096,62,2,161543
19189,25,2,92907
151916,22,1,19392
52778,30,1,8425
83305,41,1,31208
75501,59,2,96147
120108,94,1,34645
139218,77,2,63198
32634,23,1,26320
82416,56,2,41621
125722,20,1,96370
61975,87,1,152993
58664,24,2,168452
1270,84,1,70520
174074,21,2,17575
35767,1,2,126406
98090,75,2,113493
30270,97,1,24089
155617,79,1,160047
158386,37,2,99600
73584,55,2,29038
159682,44,1,17619
95145,70,2,165470
33681,92,1,156473
107110,72,2,107430
130524,45,2,136134
36406,28,2,65609
138976,29,1,179962
28713,29,1,130375
162633,22,2,117550
104144,33,2,45389
8084,17,1,110535
82123,62,1,148006
133060,14,2,121153
162948,74,2,154932
60092,23,1,52954
49977,44,2,119750
185663,6,2,34477
197221,80,2,111006
185212,33,2,99101
37519,51,2,61005
90295,0,1,26975
174663,37,1,6468
102004,74,1,100969
185293,16,2,173686
80641,53,2,12368
177031,1,1,4268
106330,63,1,177101
26958,84,1,24837
48326,54,2,59942
152017,34,1,75515
10534,6,1,63580
51553,97,2,96940
7484,27,2,34850
189998,24,1,11398
142314,44,2,5826
88490,54,2,165719
151084,17,2,68529
134228,0,1,174156
36382,48,2,153936
139272,97,2,84460
12412,92,1,166057
74311,80,1,86438
15475,1,1,31510
118347,55,2,23350
38604,2,1,70940
46383,41,1,126433
35856,29,1,125962
104425,11,2,135315
199446,27,2,87843
81348,17,2,77587
84271,50,1,45389
136655,64,2,42824
16235,49,1,86188
182785,81,1,158804
78487,75,2,44177
12314,4,1,86810
156592,97,2,136599
192720,85,2,179383
36060,12,1,137728
119435,98,1,149502
8959,93,1,91447
53925,7,1,112334
167542,41,2,60482
154125,76,1,56773
183937,0,1,65431
114946,2,2,100709
126106,91,1,149753
159383,19,1,72098
143904,8,2,76175
76515,8,2,153776
76249,70,1,173132
101806,87,1,138351
179986,96,1,129317
149699,89,1,132752
177012,88,1,33015
2397,39,1,105348
6304,94,2,176748
29920,66,1,31716
37155,6,2,176891
136339,27,1,166137
78705,89,1,87175
127225,81,2,178117
51414,87,1,60847
65675,3,1,177469
51962,6,1,76255
134060,14,1,96003
17926,49,2,53210
194479,69,1,5336
17339,21,2,1455
67717,13,1,130384
103110,60,2,73503
64832,19,1,77910
73499,26,1,87996
52802,50,2,175260
180211,95,2,11236
121274,69,2,60482
254,58,2,63161
92560,29,2,64461
65984,45,2,41346
64880,15,2,120860
174229,82,2,55598
85358,82,1,167071
90861,86,2,88261
191266,4,1,40278
31514,88,2,38063
151671,10,2,179739
167268,40,1,164936
91869,1,1,137540
95676,17,2,149414
148415,41,2,114060
71120,61,1,154068
90630,15,1,138869
155824,30,1,136250
138266,88,2,178750
51407,23,1,52990
67918,71,2,104387
21248,26,2,140146
175252,99,1,143851
30347,81,2,178965
63013,30,1,37912
151638,44,2,139143
130301,99,1,120824
22701,39,1,131443
199453,83,1,70637
183861,13,2,177469
52095,19,1,41471
90563,64,1,161302
46323,20,1,11423
126813,88,2,39122
43595,59,1,16427
59711,88,1,61318
182626,74,2,144198
54148,37,1,41177
783,94,2,87638
63492,17,2,168372
189200,73,1,74867
28709,29,2,119858
20882,0,1,10514
143823,100,2,139982
5418,61,1,90208
8264,98,2,123102
57823,54,1,21560
40124,55,1,137844
199412,31,2,103693
186219,5,1,47578
122017,85,2,147072
56924,60,1,77509
10495,78,2,176686
48126,4,2,58357
93713,84,1,114809
17495,83,2,177655
82556,19,1,31609
61943,52,2,32195
81799,83,1,89801
11832,80,1,140280
51882,17,2,125757
125187,49,1,61283
17216,12,2,65681
184674,98,2,153561
164773,35,1,179178
152295,97,1,105026
160165,72,1,36131
33876,98,1,6976
171726,5,1,116126
199197,92,2,139287
106060,85,1,87291
106666,65,1,180000
16930,84,1,84923
116169,27,1,48922
164893,53,2,137363
67062,66,2,76317
90931,32,1,111006
114768,63,2,79736
13369,26,2,174496
184618,22,2,32195
54760,0,1,148382
120093,47,1,12242
67612,70,1,126978
94317,35,1,46803
104990,6,1,131620
81432,81,1,62253
63454,80,1,161552
66328,35,2,67327
110119,46,1,145471
146127,89,2,17049
176469,42,2,93931
172181,97,1,174922
113768,36,2,123255
1286,71,2,1874
180687,85,1,124750
7414,87,1,154978
187491,34,2,140672
88123,12,2,120254
173663,60,2,11637
146821,45,2,111863
189406,32,1,159785
192263,77,1,53274
139332,40,2,172812
88978,94,2,51840
129446,4,2,68253
55370,72,1,180028
80396,49,2,77180
67547,11,2,163137
185841,83,1,155083
199652,26,1,146539
5150,55,2,48682
158898,17,2,143682
146535,25,1,103238
70797,43,1,62360
195235,52,2,80123
102790,55,1,49484
177823,44,2,102286
17506,61,1,103997
135126,52,2,65921
103764,33,2,84825
82395,47,1,54387
56577,64,1,15108
182582,84,1,173935
67343,25,1,10346
156571,49,2,134096
92109,95,2,112771
33106,61,2,138538
152084,80,2,157193
184004,89,1,64096
126174,40,2,46180
626,93,2,158136
14674,44,2,98373
138773,22,2,91731
188427,100,2,32187
45457,97,1,69526
26817,85,2,170685
181626,4,1,128882
32519,13,2,173132
109237,34,1,62360
149333,2,1,162327
30201,46,2,114809
194885,51,1,57350
5070,77,1,164598
47276,31,1,123969
178721,94,1,162924
12180,72,2,158449
188764,1,1,96334
169768,90,2,179819
171821,79,2,120370
54961,79,1,28709
55733,91,1,151905
5798,31,1,68253
30842,12,2,13392
134873,24,2,2130
144484,64,2,51305
73076,64,1,75472
12351,62,1,143959
179755,60,2,104270
68851,74,2,87175
181603,5,2,167295
104342,51,1,164062
83908,13,2,155154
121696,27,2,42398
15128,81,2,31011
58635,27,1,131988
181573,74,2,129629
26846,100,1,159767
149432,86,1,69250
172350,0,1,155724
172731,85,2,130614
88104,43,2,132226
24649,46,1,49769
190146,94,1,97394
77090,96,1,109176
194843,83,2,5826
60594,88,1,146744
184077,46,1,166869
115947,66,2,159071
113396,8,2,158136
189130,23,2,19793
154451,37,2,101378
126240,4,1,137746
146450,13,1,12206
160777,61,2,42753
167076,11,1,140583
32257,5,1,174156
20348,21,2,113849
90725,29,2,122187
116741,98,1,77180
68372,22,2,108669
54435,68,2,154521
187665,56,2,7945
198988,98,1,36952
43152,42,2,43563
178633,25,1,110820
107660,25,2,68468
32570,61,1,171806
79244,40,1,41738
91757,82,2,46251
195903,58,1,35054
45336,36,2,51984
68629,58,1,151790
176727,26,2,25148
69816,83,1,14272
81578,87,2,53489
27581,53,2,55062
160395,69,1,163486
123051,30,1,40704
117494,90,2,178929
72144,85,1,174511
69008,93,1,60062
21584,72,2,37280
93557,75,1,133795
40737,40,2,33765
191350,84,2,57582
99265,65,2,176613
72719,69,1,148872
197409,87,2,112959
174096,53,1,142881
12353,42,2,62878
34961,74,2,108455
79557,13,2,101724
172576,92,2,160644
137363,56,2,143735
27335,73,1,58204
95725,9,2,72221
45172,75,2,42842
163346,100,2,128524
164461,4,1,74956
91828,86,2,22941
185503,32,2,127983
74230,29,1,104047
69198,78,1,173061
101144,87,2,43466
173612,86,1,36649
152050,100,2,162014
93918,46,2,13365
125735,0,2,172894
139641,69,1,28497
14102,35,1,67835
25199,98,2,75864
93783,88,1,59657
142609,100,2,180091
121879,86,1,60883
131114,41,2,18411
165896,98,2,162069
193590,40,2,130614
183190,80,2,112548
177249,64,1,105160
153116,95,2,154380
42747,44,1,104225
195419,32,2,67014
35340,35,2,137229
161988,89,1,113625
6167,51,2,155127
152066,3,1,138770
12146,22,1,70673
151654,18,2,40303
62751,70,1,152993
51453,76,2,130286
45166,86,1,61452
141081,45,2,99539
137750,10,1,65501
53482,88,2,146370
162120,39,2,44060
153097,95,2,124750
139568,10,2,173597
146724,42,2,19114
165969,53,2,53247
186411,72,2,88788
43520,23,2,47578
134429,80,2,143021
3359,15,2,76558
50023,56,2,72383
154982,28,2,34850
174451,46,1,68404
8120,40,2,132805
78400,87,2,164197
197187,75,1,89348
103009,90,1,58552
266,24,2,10701
112403,87,2,33658
134140,51,2,61452
101427,12,1,177352
110428,53,2,94429
120274,97,1,13187
190719,98,1,13935
80785,78,2,169351
186838,79,1,151488
103946,28,1,146995
57559,99,2,177236
48416,87,2,94688
9776,100,2,74322
92704,92,1,88092
48071,64,2,73905
132319,8,2,76969
64846,10,1,143147
114619,40,1,37618
88988,64,2,91330
56437,100,1,170346
121117,59,2,60482
30713,74,2,29948
181109,25,1,149049
100179,15,2,161106
79129,94,1,90262
98897,87,2,67522
96801,76,1,23644
81228,25,1,171931
114050,77,2,172377
54134,42,1,157031
5147,71,1,96058
33574,10,2,111818
11438,88,1,75356
113615,4,2,47854
114547,10,2,84086
106702,45,2,127224
10540,99,1,143450
119345,0,2,66223
152487,4,1,101984
139065,97,1,6271
77804,1,2,42236
76854,93,1,111444
177616,8,2,2988
24694,61,2,112370
55112,74,1,108366
89611,35,1,141081
106070,1,1,72882
184334,96,1,159945
9640,80,2,108552
185891,56,1,31716
141864,5,2,8158
147441,25,1,56568
24932,12,1,27935
153289,6,1,163903
124350,29,2,138869
117894,80,2,94768
65449,42,2,62903
103741,32,2,90066
110683,22,2,54573
179533,98,2,144054
103521,3,2,135618
10066,4,1,161561
186245,80,2,49769
102805,64,2,31789
146779,97,1,27169
18503,70,2,125169
4525,36,2,108696
91984,99,2,11236
100866,26,1,145907
63130,63,2,4981
22002,91,2,18411
122628,58,2,146860
40248,49,2,30336
147028,76,1,179891
67573,93,2,9930
182080,78,2,54500
109133,92,1,173748
163757,68,2,29038
9389,56,2,142550
161465,22,1,75864
47932,40,2,150524
116211,22,2,74732
27043,27,2,106407
168550,75,2,119723
15509,96,2,157451
40918,10,1,23975
24480,34,2,165899
100465,18,1,32660
49233,26,1,26804
94891,53,2,110456
186882,18,2,170346
48377,7,2,67256
117373,43,2,25488
46760,19,2,171325
98439,84,1,32153
57931,82,1,140324
155479,73,1,134942
173350,11,2,57948
183421,51,1,36756
111710,42,2,25521
68070,3,1,151451
163053,61,2,12055
182809,44,2,120888
138579,9,1,88788
152790,34,2,179196
159285,3,1,163057
189803,25,1,148097
164477,56,2,11995
179540,50,2,116439
184185,85,1,25932
98677,68,2,46554
121148,5,1,84380
190919,61,2,151157
164050,81,1,44355
185811,99,2,33845
78294,9,2,58311
195563,59,2,22380
81355,31,1,140208
103878,65,2,97722
144982,12,2,73567
150189,97,2,45003
87615,75,1,49046
206,69,1,28497
26968,37,2,62057
95303,51,2,62360
169265,2,1,37324
74555,48,2,147134
76201,21,2,65147
79501,47,2,125150
128356,78,1,11307
156152,50,1,137540
72448,70,1,96940
159823,23,2,138574
19758,38,1,151576
131183,68,1,138538
85315,73,1,89026
49101,76,2,8014
64671,96,2,53274
6783,37,2,59498
170281,67,2,97009
39690,97,2,93995
70933,43,2,137504
13262,84,1,101298
83800,85,1,161151
9246,90,2,105419
170528,72,1,106782
109938,53,2,140324
191497,17,2,36532
179124,14,1,153124
196274,56,2,155118
50514,51,1,108892
51025,28,1,108712
93084,91,1,156473
73146,24,2,133394
190579,59,1,33621
97095,25,2,31262
4552,78,2,169404
69577,17,1,151736
103272,62,1,54617
118085,23,1,133964
176650,76,2,62360
27433,39,1,135618
69921,59,1,41738
51958,42,2,14673
115748,69,1,149138
61445,46,2,178821
180078,68,2,9360
156761,90,1,8229
19259,13,2,177405
11604,9,1,10453
186125,63,1,67292
136857,32,1,117275
678,80,1,176686
56772,97,2,140770
157926,87,2,114809
173795,84,1,13490
196996,55,2,175126
15351,72,2,164749
68037,21,2,33364
198008,9,1,84264
56706,49,2,162871
178480,60,1,144731
107027,46,2,26320
196095,16,2,85582
107340,94,1,130320
156042,4,1,48165
13223,83,2,30988
124823,42,2,157781
64325,87,1,10701
101446,46,2,161543
57090,47,2,176855
104934,3,2,175260
34622,40,1,149138
137389,84,1,159945
170255,95,2,163137
93085,58,1,71858
29907,98,1,106648
104725,69,1,92989
157839,22,1,58534
71086,96,1,101742
113474,79,2,7945
89562,70,1,95239
88620,97,1,63294
163389,83,1,17496
70778,87,1,24999
63368,97,1,41284
199135,11,2,84102
176245,3,2,43242
198380,12,1,93156
6568,7,1,32195
180561,74,1,173533
57691,37,2,85760
31544,16,1,59283
115305,86,1,157834
180071,54,1,135244
88227,90,1,28610
69846,24,1,21123
55355,54,1,60026
126593,73,1,57742
31130,74,2,139937
154959,66,2,84102
68053,31,2,139009
188199,88,1,70673
117669,96,1,128659
25466,87,1,107519
189667,62,1,67121
128309,87,1,73567
148642,39,1,70726
66156,57,2,130847
61869,90,2,151816
187285,48,1,89026
53908,53,1,103238
29498,92,1,155092
62057,8,1,155403
58115,74,1,156311
13772,81,2,145140
7670,91,1,46377
59971,95,2,77536
164163,94,2,179757
131986,65,2,31510
105918,0,1,156277
111041,64,1,101341
164718,71,1,50415
151408,87,1,99879
8723,98,1,146432
81354,12,2,132226
32165,84,2,159437
115244,70,2,25825
85070,58,1,164981
162585,98,1,86133
107225,10,1,84594
71982,53,2,153026
33700,10,1,41621
111525,71,2,138351
13361,88,1,167794
50537,39,2,62707
78626,16,1,93236
72332,8,2,149833
17072,6,2,82555
118756,12,1,126077
20133,12,1,8158
161887,99,2,28889
149168,65,2,114603
93163,22,2,110296
135494,71,1,167268
143785,13,1,63198
127308,20,1,90878
109290,43,2,39051
84597,93,2,162069
151454,67,1,168041
98308,100,1,15233
27173,39,2,53853
78001,84,2,68280
158823,63,2,110688
51955,31,1,170612
123289,13,2,22718
37477,31,1,33337
20886,20,1,128711
23618,46,2,133394
12123,47,2,58357
123908,20,2,104421
99444,99,1,36649
121409,43,2,179828
8258,70,2,31878
23698,72,1,45888
152257,96,2,95159
136522,93,1,136768
109028,88,2,61372
39732,24,2,158779
178801,0,1,75098
193822,86,1,170168
99805,74,1,18741
23277,23,2,179775
184091,70,1,179409
47518,42,1,6547
67272,40,2,147072
83187,22,2,114854
143161,92,1,100576
115003,67,1,112744
171441,24,2,157898
180317,34,1,120370
627,61,1,153561
45348,34,1,162871
157933,45,2,24427
131995,1,2,151120
25888,93,1,145961
44514,42,1,122953
101272,32,2,37547
110584,64,2,15448
10074,66,2,85680
127220,90,2,93236
129625,20,2,75668
169629,13,1,89151
76877,92,1,120138
170624,78,2,81380
191373,35,2,115708
29243,37,1,120511
58068,28,1,40278
159914,11,2,162381
14754,55,2,77260
20134,35,1,33177
164067,12,1,162381
101393,10,2,41346
197816,63,1,102160
193418,68,2,74705
74810,46,2,157923
43321,40,1,111444
72138,38,2,153696
100753,95,2,3761
186694,39,1,70637
117899,12,1,140146
150032,31,1,100870
198560,15,1,49046
18422,22,1,104635
45627,80,2,110456
55996,84,1,62823
89397,65,1,61737
71308,74,2,53728
45252,46,2,126406
61191,64,2,7099
24420,18,1,166057
100323,75,1,150524
184522,1,1,105623
33957,40,2,139811
134352,13,1,25825
35172,45,2,130534
115340,75,2,179588
188314,87,1,6048
2514,85,2,91116
23802,47,2,64345
14496,2,2,57644
154883,99,2,11174
196195,42,1,106407
124604,38,1,94731
176624,54,2,76692
148798,47,1,139982
136932,11,1,166672
30588,87,1,132681
167724,29,2,30844
68618,49,2,86495
139789,56,1,33541
159468,42,1,31011
60831,16,1,79237
167326,29,1,19007
1486,1,1,132510
98206,82,1,67014
56596,71,2,158243
35777,79,1,100344
167580,3,1,56327
156150,30,2,162595
14342,60,2,10514
140258,23,2,79406
127921,38,2,82243
140103,12,1,161829
145519,60,2,60169
150489,36,2,100638
21178,8,1,154790
141645,38,1,137746
51196,99,2,8096
71055,16,1,48138
171326,11,1,39051
10506,94,2,151978
80951,48,1,18670
179877,23,2,154978
141404,5,1,23289
82964,16,1,103354
120913,48,1,151460
120501,91,2,150891
5397,99,1,86501
46821,28,2,100754
84084,59,2,178965
90413,82,1,129317
13913,55,2,26338
88550,49,2,12091
68098,38,1,127714
141171,6,1,23644
61004,40,2,93815
98012,98,1,30568
18137,51,1,178750
170189,41,1,103470
55656,38,1,42449
8148,7,1,53489
96985,3,2,162149
157988,47,2,136278
73101,3,1,74842
161192,95,1,9654
109447,96,1,13524
3444,37,1,146281
96258,95,2,29724
191445,75,2,140477
63412,41,1,55062
156516,89,1,73923
84265,80,1,108963
127166,40,1,125873
159315,94,2,135725
67379,78,2,152617
33165,83,2,34645
152692,6,2,56096
44462,54,1,128221
24597,59,1,94269
57239,72,1,42003
42688,7,2,124411
67648,18,2,18411
63730,55,2,125169
81454,53,2,28246
86666,6,2,118575
9176,65,1,113732
137560,89,2,177655
101289,80,1,115307
114059,46,1,40633
55504,76,2,119242
183178,41,2,17968
193775,30,1,176506
73490,67,2,86495
145288,94,2,97321
14254,29,2,105605
20663,100,1,104387
15052,20,2,98202
86456,0,1,62761
108951,9,1,161945
121196,73,2,161856
49303,22,1,69526
99221,93,1,49206
6604,91,1,43787
186437,93,1,134853
71906,72,2,113233
46280,83,2,131274
72938,92,1,36006
121370,44,2,176748
26622,4,1,82617
92232,4,1,179169
156507,90,1,16613
45692,43,1,59657
164665,6,1,163379
150073,21,2,30568
172242,60,2,75613
54170,10,2,26920
102107,68,1,6592
82657,49,2,122668
102625,82,1,160430
83135,12,2,161348
102468,95,2,123228
196028,78,2,90066
115920,37,2,65707
198938,8,2,3459
158714,7,2,157451
161395,56,1,137069
55754,87,1,40820
83402,61,2,163832
171375,97,2,129380
108467,63,2,132459
89347,5,2,87843
9310,79,2,108794
197163,72,2,171931
123008,88,2,20466
122082,71,2,29243
141069,88,2,53425
176744,65,1,178180
7119,93,1,147205
104627,80,2,93156
153554,81,2,74359
107256,98,2,145998
138718,78,2,101190
7590,78,2,71634
176896,40,1,93209
67838,9,1,102909
7664,73,1,52954
120073,49,1,96003
165266,18,2,51751
35896,34,2,112263
185182,37,2,133018
11584,27,1,110571
30891,84,1,56425
96981,60,2,21007
155878,37,2,133278
264,40,1,77561
89980,80,2,115389
70445,64,1,23715
102288,43,1,151567
149742,2,1,114854
47249,34,2,104270
141430,26,1,14673
156867,93,2,90538
123089,20,1,96058
132140,43,1,109041
65997,60,1,72276
71624,69,2,99780
91504,55,1,117550
25966,54,1,125016
29675,75,2,46180
129647,69,1,115183
105940,82,2,166057
104483,98,2,160617
183892,41,1,136107
137913,43,2,120771
175680,74,2,58464
176308,77,1,47578
92615,89,2,10346
8011,21,2,61675
159839,62,2,77536
128200,79,1,66697
65116,82,1,78141
173510,38,2,42101
67855,10,2,15108
23574,84,1,103354
43465,20,2,23449
89297,86,1,66580
48643,81,2,40857
9311,58,1,21971
171187,14,1,121876
24878,24,1,46377
90791,15,1,151497
118595,79,2,160877
187370,80,2,26877
47399,1,2,59327
17859,52,2,76255
41442,38,2,30871
86885,87,1,53372
174624,100,2,55473
110903,94,2,103238
1757,16,2,53639
53397,6,1,147241
137148,4,1,142854
27216,88,1,143619
197307,13,1,84175
17213,9,2,18331
134050,83,2,119750
90243,33,2,151558
126679,3,1,92989
37454,56,2,11539
108968,71,2,137611
25256,41,2,141447
179760,41,1,48165
2576,77,2,136553
14142,80,1,13891
31724,34,2,135315
176079,20,1,86990
178101,19,2,13935
99689,92,2,150114
168219,48,1,22576
105511,90,1,117783
31776,88,2,157086
3130,44,1,108151
151677,81,2,132841
88194,46,2,17824
183898,68,2,56461
185095,60,1,90066
88292,28,2,27560
168893,44,2,64425
67630,65,1,179720
189701,77,2,39942
58424,67,2,51573
87739,89,1,30844
38966,68,2,180064
128465,11,1,85127
143663,61,2,158065
151414,23,1,58552
161438,47,2,125659
96819,29,2,111818
139542,34,2,156437
108576,16,2,27686
192462,33,1,65099
97865,7,1,131988
46527,33,1,11539
199285,19,1,153909
141733,11,1,161259
108788,70,2,92569
152112,95,1,23387
176628,62,2,154978
96977,28,2,3958
140997,57,1,158243
1389,89,2,160724
34507,21,2,170685
97839,86,2,149968
38889,27,2,94456
196233,91,1,142676
154685,90,2,87219
2440,3,2,101458
18084,40,2,160092
50704,12,2,73567
144062,75,1,38161
87871,55,1,18938
134807,42,2,104270
57205,73,1,158733
105842,36,2,102071
182423,94,1,1794
185972,17,2,25068
185781,78,2,104118
37840,0,2,124750
181863,61,2,157031
114529,25,1,103309
99515,46,2,24276
56597,29,1,172377
5867,57,2,121108
22198,28,2,27971
151309,13,2,42824
136712,10,2,144795
92806,71,2,138164
63542,69,1,155243
163641,46,2,22166
10300,2,2,71340
37674,38,2,130348
38798,100,1,63802
99635,100,1,178938
112492,72,2,20607
82770,28,2,137960
111187,36,2,149931
25831,54,2,116395
130434,11,2,69615
23449,79,1,47774
25295,34,1,75686
88694,45,1,124661
126881,10,1,133508
946,49,2,18938
42209,21,1,51449
65434,97,2,103354
189427,47,2,154834
66,82,2,154932
184355,19,2,104485
744,39,1,158109
189774,43,1,162498
111025,52,2,158859
56928,20,2,139358
114258,46,2,156801
156632,35,1,69526
51948,31,2,94045
182044,50,1,158010
140085,99,1,9333
1884,0,2,24524
107073,29,1,112030
155347,97,2,75542
152833,4,1,25629
189296,80,1,132226
181242,55,2,155083
7979,28,2,14726
73794,59,2,82779
33483,31,2,87246
7071,8,2,174511
112625,20,1,119153
36314,13,2,43073
12408,76,2,64602
80667,86,2,40465
122085,39,1,36649
50941,3,2,115771
151486,67,1,93717
21071,76,1,124563
64072,2,2,11995
74424,53,2,43117
27106,40,1,12206
127066,88,2,46251
13568,24,1,93995
81068,48,2,1071
143183,21,1,55838
154957,68,1,104975
20447,83,1,102794
164525,88,2,60801
123699,71,2,68002
95388,42,1,101298
75142,28,2,134942
169703,67,1,24338
136336,94,1,26338
135534,1,2,104751
35985,12,1,99165
49486,21,1,107083
97564,32,1,93067
183831,40,1,119750
123379,74,2,99370
168270,98,1,10765
199813,3,1,74242
85172,71,1,157781
153766,89,2,103693
165092,33,2,87843
76436,72,1,85626
151785,19,1,107118
135096,17,2,170872
135684,7,2,160993
113134,9,1,109425
111198,74,2,169351
26334,62,1,83133
62985,30,1,105874
8835,90,2,101298
27889,98,2,48682
153996,62,1,47337
182871,42,1,2130
26921,14,2,179659
162846,24,1,143021
111339,10,1,131933
49705,2,1,99478
186346,11,2,87638
167510,69,2,58918
34102,24,2,9574
49183,10,2,85920
67663,34,2,60026
25758,17,1,11352
181034,97,1,15108
135671,30,1,167909
52268,5,2,169583
11567,14,1,12778
127945,0,2,15741
50108,75,2,100834
122772,52,2,90342
52707,38,2,179702
176537,14,2,172698
109614,12,1,132379
43443,7,2,34280
126879,42,2,105794
191612,26,1,77082
35232,89,1,145603
70251,58,2,164829
19773,80,2,92569
21157,87,2,153909
77424,11,2,38321
113121,34,1,20411
198836,35,2,17968
10479,42,2,150980
114872,25,2,148328
164651,55,2,15652
193919,93,1,74536
49494,98,1,78828
79263,59,1,125178
161664,68,2,169253
170714,71,1,179187
21538,12,2,81184
48278,44,1,161348
144046,41,1,114417
187475,14,2,10916
54149,25,1,166869
32020,97,1,13999
95697,52,2,161151
180179,85,1,41033
81277,81,1,133508
118058,1,1,158010
134388,61,1,71199
5711,4,2,40928
36939,52,1,143995
46207,67,2,98827
133868,80,2,33541
9778,63,1,35054
99617,17,1,58918
109645,24,2,34075
170861,93,2,58552
196805,72,1,86883
195604,45,2,75686
35411,12,1,103283
62299,52,1,15554
66835,51,1,34280
67329,51,2,96370
179916,56,1,176338
21236,30,2,164197
151827,36,1,136483
23937,78,2,103194
87,54,2,25745
136251,28,2,67522
86114,42,2,47006
124840,43,2,49769
