id,income
58435,336000
56915,319000
89974,457000
146917,340000
4904,450000
164307,440000
149613,361000
114236,356000
27561,355000
79996,496000
128339,507000
120347,459000
36149,448000
178368,435000
81812,341000
131477,360000
183567,345000
67935,496000
48087,488000
64327,359000
101354,396000
161847,346000
94544,449000
65465,426000
29503,3e+05
20773,308000
72839,448000
134437,337000
38606,458000
75395,456000
162539,447000
10623,363000
179327,405000
6061,339000
65410,506000
94372,462000
64839,363000
63253,4e+05
115649,506000
65416,4e+05
110351,426000
60123,497000
25408,4e+05
65689,308000
194675,512000
169740,456000
130883,464000
70301,462000
18662,432000
151049,518000
106143,396000
98900,519000
10334,463000
88057,404000
107446,339000
179768,404000
7332,437000
155552,365000
147104,388000
125704,440000
13773,322000
163628,511000
92663,490000
195831,452000
101324,396000
91700,520000
190756,417000
63019,339000
77275,349000
66539,432000
131256,501000
148867,492000
49097,368000
6071,476000
8495,452000
113579,346000
177104,379000
183900,460000
14768,363000
15139,363000
170725,454000
127201,413000
139164,412000
2035,378000
88379,505000
686,395000
27877,378000
169855,411000
86317,445000
88402,371000
111635,324000
101507,333000
145784,359000
115451,448000
174936,492000
32093,345000
174146,410000
102963,361000
46798,448000
184777,411000
197135,324000
175047,481000
47593,313000
19393,412000
197002,372000
91122,362000
7961,518000
149220,389000
144695,446000
151920,410000
116356,475000
156615,468000
112588,509000
72961,310000
143889,452000
27052,358000
34225,405000
4079,443000
99996,444000
82889,471000
191202,369000
14627,330000
114384,304000
119230,455000
121257,476000
142502,454000
61226,334000
166985,494000
89144,523000
67878,417000
77438,308000
174402,346000
73270,353000
32796,476000
143501,357000
30760,4e+05
90890,306000
89721,403000
195033,386000
17051,370000
166271,319000
131186,449000
44750,413000
6500,439000
102811,517000
124322,306000
52846,498000
59929,3e+05
103205,321000
165992,399000
162121,393000
156746,481000
98172,439000
114160,458000
51542,406000
170086,456000
37983,472000
158470,384000
53286,372000
109463,360000
25018,409000
192409,508000
81985,315000
128350,449000
85085,359000
152879,509000
88317,434000
164144,447000
27910,460000
47801,442000
153736,337000
116277,484000
173858,454000
29645,377000
123451,519000
5655,357000
140397,386000
135489,309000
50630,389000
112306,371000
75417,491000
155469,336000
125223,474000
139106,407000
133052,450000
145701,338000
159088,390000
131467,373000
76966,350000
134980,417000
94125,430000
41379,430000
152391,413000
53915,321000
56272,444000
97361,455000
149227,516000
136875,374000
88782,499000
154498,430000
178419,521000
59509,343000
9398,516000
88442,367000
74465,503000
8833,353000
53160,423000
174393,464000
109502,361000
194245,506000
137343,378000
49026,450000
48830,485000
66053,469000
116444,483000
96809,372000
178833,507000
70267,518000
101231,393000
179437,416000
138786,447000
7712,493000
139366,388000
75910,403000
60921,417000
147012,329000
186423,516000
123653,390000
60296,472000
112286,351000
46032,498000
178994,474000
152087,482000
102068,312000
129274,517000
26603,309000
63204,447000
138698,323000
136294,313000
53108,304000
74681,319000
19206,379000
140782,481000
32781,373000
95829,324000
149378,436000
116510,520000
70950,525000
76578,471000
147473,370000
35462,474000
125912,322000
192011,365000
137668,489000
157081,332000
194853,388000
157576,347000
75241,465000
196073,456000
36182,359000
64935,430000
134848,310000
195075,311000
26142,302000
51577,505000
176418,448000
25483,385000
97703,495000
170154,359000
187345,521000
74475,378000
19859,460000
180601,341000
116714,432000
147468,429000
96633,364000
196424,415000
36496,378000
142509,335000
154984,391000
43636,424000
194,475000
187312,399000
166445,382000
43937,416000
25177,415000
42462,392000
17211,385000
122114,390000
121683,413000
179648,374000
105177,426000
121185,323000
13959,483000
147185,428000
16732,443000
122488,3e+05
48677,443000
98700,502000
105683,327000
108715,364000
35155,303000
73050,311000
120945,369000
188367,429000
37392,377000
179348,414000
122087,320000
58763,372000
173710,501000
32207,457000
185096,368000
31899,445000
33677,370000
105943,402000
111176,516000
179587,447000
8317,332000
78987,395000
168897,401000
141488,369000
177148,439000
32637,326000
101814,489000
40090,499000
44331,427000
160434,370000
196192,420000
61519,403000
177129,427000
107996,373000
198695,314000
22865,498000
42480,437000
145827,442000
170518,505000
172385,382000
148191,377000
118021,504000
76766,323000
15227,455000
9885,331000
5513,339000
74478,359000
163916,468000
184075,470000
144702,425000
178692,377000
33011,451000
14641,449000
186040,361000
184296,450000
74033,499000
94984,336000
175601,413000
98055,377000
75455,353000
15139,347000
82798,415000
154143,316000
142442,414000
149231,433000
198671,513000
120816,517000
114758,383000
40839,371000
16957,514000
160600,491000
184998,379000
196813,523000
146284,401000
187967,345000
127243,478000
168643,455000
187769,398000
97157,321000
68200,412000
90271,321000
189039,322000
95943,395000
159934,307000
172652,472000
15012,478000
143703,309000
140293,386000
66409,469000
192279,486000
742,389000
112954,352000
31994,388000
20926,480000
63846,449000
191211,455000
193502,352000
151833,515000
67252,305000
58210,490000
142012,324000
162467,444000
26434,401000
497,340000
111465,377000
92496,379000
40108,334000
184078,463000
68913,312000
134853,469000
63399,486000
160946,345000
173600,352000
96222,429000
121358,392000
186899,417000
154225,463000
37252,432000
109138,301000
195635,369000
47968,512000
9754,304000
71253,503000
77036,449000
34479,368000
116615,522000
97386,318000
56520,479000
49370,381000
152258,494000
26950,496000
135554,437000
78771,477000
150362,444000
111300,329000
188760,481000
186517,388000
148960,374000
47749,505000
117903,495000
52323,377000
116532,349000
70024,3e+05
56299,449000
30459,334000
67762,385000
120770,486000
170761,320000
110818,305000
83192,510000
70613,423000
29321,472000
98033,454000
163155,319000
82574,467000
26337,479000
31816,416000
152271,474000
89273,476000
158336,481000
131119,448000
70889,319000
73123,404000
116312,394000
161565,508000
76460,375000
113196,509000
7082,316000
56207,471000
29272,405000
106928,350000
42221,325000
54869,378000
49892,505000
178642,510000
77422,431000
152786,430000
35183,454000
160949,413000
82855,346000
63020,413000
162771,463000
187620,478000
123499,517000
6710,323000
42782,410000
190835,411000
152792,496000
114785,414000
154348,384000
132506,466000
45498,330000
150461,398000
104744,440000
14993,369000
102615,418000
23345,379000
90057,383000
77682,319000
196481,339000
40516,398000
170269,317000
114075,348000
5600,518000
122738,462000
74677,379000
135550,412000
32233,422000
38550,339000
47904,384000
74825,369000
127142,345000
193048,339000
106874,444000
124172,365000
131881,361000
45923,509000
112132,402000
26292,467000
197886,513000
161168,481000
60946,378000
36604,506000
138012,339000
62598,350000
15032,455000
25186,399000
89782,512000
117997,319000
152175,406000
62555,513000
126549,335000
23338,318000
14808,418000
183644,501000
190521,411000
113122,317000
86425,331000
70427,357000
81418,311000
54326,402000
96829,311000
168476,328000
132538,413000
93347,398000
146243,485000
81929,431000
147628,461000
151970,362000
61631,385000
57756,325000
96906,326000
196461,525000
60941,350000
39697,509000
105844,482000
122756,417000
5717,419000
32441,391000
143397,305000
99704,459000
155183,464000
117088,426000
135189,460000
23788,375000
108104,437000
77033,425000
195010,378000
73340,334000
173110,424000
5362,317000
120320,407000
7267,366000
173951,386000
52019,338000
41540,440000
158941,464000
85613,419000
119756,507000
82923,341000
178140,525000
148237,311000
63242,462000
6995,313000
161866,308000
195873,354000
75797,302000
114381,425000
78517,329000
195322,386000
36875,383000
40140,408000
61399,342000
49834,329000
179834,521000
16869,434000
154584,439000
176238,517000
61463,367000
183374,410000
108441,314000
112252,505000
148081,379000
106761,326000
159791,3e+05
83550,501000
55305,417000
53401,359000
134591,490000
163922,398000
171970,319000
78641,434000
15340,435000
85093,350000
8317,413000
85955,331000
128835,503000
60403,496000
166602,324000
153883,375000
157952,321000
125856,449000
106414,504000
190146,366000
184093,437000
145229,407000
166631,403000
38016,473000
141764,492000
82165,511000
97410,384000
193150,313000
169186,446000
20734,432000
95145,491000
2712,512000
20709,318000
41134,497000
4835,337000
74945,459000
125578,345000
15144,367000
121602,381000
83486,471000
32837,451000
132580,407000
164296,417000
188778,466000
48100,366000
62166,519000
149491,366000
74327,426000
11154,455000
135896,367000
173267,345000
125705,308000
120245,390000
123276,505000
46475,439000
118543,452000
69006,441000
55658,348000
188504,303000
34352,330000
103684,430000
115461,459000
166518,397000
95149,484000
49357,443000
8197,387000
38062,502000
49657,319000
4510,493000
71028,497000
111982,512000
176017,328000
65248,314000
146385,485000
49284,489000
107661,394000
23704,440000
190276,422000
193531,505000
52927,456000
77585,447000
26039,336000
70836,485000
86063,352000
29455,421000
67306,510000
70089,502000
57337,345000
82697,346000
119227,408000
159417,479000
177019,430000
137406,423000
150312,401000
48031,456000
92639,372000
22850,4e+05
59923,424000
47853,338000
97950,406000
121830,401000
12980,326000
7139,416000
83303,478000
14356,492000
43931,440000
160201,393000
13662,375000
20656,503000
182884,351000
109572,380000
100457,517000
80565,355000
153554,404000
17975,392000
30298,373000
142871,377000
2814,310000
49198,308000
9808,342000
161582,504000
156740,333000
115825,394000
172904,433000
102531,375000
120326,373000
91937,318000
40792,350000
10456,328000
93051,309000
177932,479000
91410,415000
147095,364000
172231,367000
25016,344000
181104,477000
51208,3e+05
26194,438000
60246,384000
98915,502000
63497,372000
7935,460000
26816,383000
66802,493000
145993,367000
138998,420000
97634,440000
125286,478000
23775,330000
116442,351000
142017,331000
154151,496000
136040,357000
113524,371000
5114,458000
67327,510000
174998,524000
164877,460000
161892,430000
139919,452000
20142,473000
155710,434000
141896,420000
196253,460000
39797,492000
191862,520000
115544,303000
173035,435000
142776,334000
17041,303000
124838,394000
176935,306000
36821,440000
11226,372000
55652,503000
154213,465000
10044,367000
74670,499000
191320,423000
145574,330000
45267,429000
184032,379000
88709,371000
47202,304000
158791,419000
39216,518000
159300,506000
142587,414000
72469,505000
95368,424000
177935,481000
8504,454000
180061,395000
16507,392000
118896,507000
123322,459000
173727,425000
91768,446000
11777,501000
90365,334000
122879,308000
131331,497000
97406,377000
51737,433000
128958,456000
92980,484000
6595,498000
92758,525000
53873,511000
57097,5e+05
108414,524000
123385,453000
10196,517000
161564,359000
10026,359000
171465,319000
116679,497000
134803,301000
132867,358000
27122,484000
55302,453000
188100,439000
71576,314000
106683,312000
24636,346000
156562,524000
139472,313000
91785,405000
142694,411000
17584,499000
78302,513000
194813,491000
164604,482000
8494,441000
82784,504000
176515,490000
596,513000
91614,377000
74691,505000
63560,421000
131079,318000
180423,485000
194833,523000
69803,360000
192975,419000
65850,334000
132404,344000
93303,406000
179829,438000
168196,372000
46045,423000
170224,339000
197207,402000
48603,346000
132905,399000
106712,359000
148121,328000
191988,397000
22864,304000
94309,496000
32483,481000
104219,513000
119282,513000
166137,514000
46892,518000
195700,501000
82227,302000
81178,444000
10313,306000
125426,322000
162810,456000
95118,364000
11110,465000
41137,434000
166527,517000
93910,376000
168491,450000
8070,432000
16904,319000
156724,493000
11363,337000
32770,311000
51338,430000
186075,427000
129953,488000
67993,395000
82491,4e+05
176450,480000
78527,463000
10758,302000
115496,363000
27388,359000
97883,487000
51312,397000
125910,328000
135573,352000
110203,445000
74444,459000
141740,399000
108695,404000
130725,428000
136259,339000
34484,490000
177718,460000
189536,359000
168462,316000
54090,467000
172474,506000
10965,450000
161405,421000
47200,472000
101410,397000
130959,481000
121749,428000
27665,451000
136213,520000
56750,498000
128740,471000
5272,324000
162467,509000
118665,449000
34907,431000
182163,518000
154255,497000
148698,391000
112617,379000
18040,435000
108551,343000
129577,321000
29496,424000
146590,475000
97550,445000
119579,418000
105570,314000
166240,373000
27756,364000
97955,452000
75204,443000
111556,454000
100201,441000
77904,444000
29308,390000
191815,350000
69394,346000
182139,324000
149127,512000
7043,478000
5048,303000
48051,381000
51776,360000
39776,397000
119820,322000
120718,356000
180842,378000
152125,366000
115691,312000
75630,457000
126088,403000
161802,441000
2874,496000
75150,432000
37076,475000
91153,516000
13746,452000
18290,474000
171729,306000
197283,406000
172321,489000
161459,313000
119550,402000
191654,480000
77021,401000
24246,4e+05
146038,382000
127454,513000
17974,516000
105421,395000
13939,3e+05
182341,397000
124268,356000
198338,439000
105040,430000
176062,392000
36435,395000
195565,356000
41331,358000
25545,323000
28765,434000
104045,488000
165233,351000
6797,383000
125358,345000
140668,512000
185426,488000
84326,313000
125533,513000
180264,366000
8147,381000
155497,480000
76466,339000
197190,410000
192014,504000
54644,345000
138828,406000
167339,367000
198264,459000
35082,499000
88811,469000
158686,386000
47948,416000
4363,380000
157373,301000
105070,420000
158159,413000
189216,410000
175057,419000
173839,396000
152711,404000
33493,5e+05
74124,336000
83493,384000
173648,377000
49892,450000
199334,420000
36272,499000
68133,345000
53729,497000
81780,302000
81802,459000
138658,398000
160626,360000
193102,502000
116501,475000
80517,396000
3148,472000
82896,449000
78870,339000
56122,360000
28296,372000
145361,457000
50638,399000
94672,369000
125060,471000
51537,426000
186474,469000
105591,377000
7502,389000
147189,521000
92170,303000
81341,359000
66618,370000
19251,336000
133888,453000
41491,310000
93169,442000
150811,405000
55738,481000
147511,397000
102417,466000
196085,481000
192484,411000
1017,465000
142908,415000
99195,446000
18213,515000
90889,316000
11007,349000
181648,498000
78186,356000
97292,367000
186302,440000
3954,516000
96100,333000
165330,429000
91914,313000
16322,354000
156775,450000
190472,517000
185550,331000
25845,363000
159921,310000
156169,476000
21058,305000
111253,455000
189808,484000
167799,359000
37522,493000
57534,511000
42763,316000
181766,344000
32226,347000
182371,499000
198202,520000
145361,520000
102016,478000
67613,503000
32772,478000
26070,401000
107736,463000
132156,326000
156835,379000
19338,477000
76528,521000
48198,330000
63252,320000
167681,345000
148389,341000
10667,396000
125732,453000
60067,339000
123023,496000
3646,502000
108000,448000
143475,347000
146757,395000
118836,318000
9172,368000
105039,304000
49182,522000
51338,439000
155210,509000
65460,457000
75979,453000
54327,347000
185416,498000
164683,398000
11453,464000
44280,517000
105341,339000
36503,363000
195617,454000
34294,336000
98827,375000
110365,362000
75603,450000
15817,371000
92195,389000
155174,380000
44077,486000
195507,382000
81278,354000
38041,486000
13782,499000
153903,447000
143807,422000
17504,503000
22689,353000
107249,378000
163017,455000
152236,479000
109181,511000
177738,309000
149930,316000
82540,374000
144700,376000
180772,384000
40768,344000
117525,452000
114944,473000
83988,387000
25726,410000
156575,483000
127534,451000
81646,312000
185770,402000
168805,317000
179207,523000
25162,419000
7720,327000
145570,459000
235,421000
134892,386000
50178,369000
135648,481000
158116,522000
107246,424000
141996,394000
165246,336000
171177,311000
73511,349000
184938,508000
184170,311000
159991,342000
18990,455000
39768,339000
90145,375000
59025,481000
182422,320000
180815,347000
192767,458000
153625,467000
164806,323000
123131,462000
84524,397000
161478,324000
11152,332000
56987,524000
57389,520000
112970,408000
185814,468000
167133,507000
56213,380000
156981,451000
126412,454000
107655,321000
3561,303000
199462,469000
128964,333000
33273,340000
192874,315000
4464,454000
25285,368000
191872,449000
198816,5e+05
144656,454000
163153,454000
33133,349000
107858,403000
145676,366000
20540,333000
197157,448000
71953,469000
67523,342000
77074,463000
134254,488000
148222,465000
120002,329000
114014,514000
172616,476000
85748,495000
191558,398000
180940,454000
8513,306000
152452,4e+05
189615,435000
59888,511000
188000,389000
61607,451000
32460,427000
192502,313000
54566,466000
43761,480000
115692,382000
189527,416000
118103,323000
21103,493000
47500,397000
20843,475000
35216,375000
171243,391000
5874,397000
111521,422000
12491,513000
460,5e+05
143078,479000
81490,451000
16975,506000
21181,520000
189858,351000
106395,308000
150739,392000
75917,505000
44372,495000
145553,433000
117254,389000
115510,315000
117456,479000
116729,428000
75127,380000
139232,424000
72871,502000
11178,455000
143951,520000
125124,326000
87231,524000
32810,408000
58083,452000
96858,469000
7080,371000
23674,509000
26554,464000
198381,391000
140561,383000
158279,393000
181960,398000
137636,304000
181106,439000
19674,397000
120171,314000
1472,355000
149214,506000
126834,331000
160597,332000
65026,369000
4826,333000
83340,327000
110710,404000
107501,375000
36626,366000
163115,408000
198639,416000
141150,469000
15570,302000
123175,334000
60029,351000
145044,353000
35482,449000
103077,440000
11460,493000
93565,320000
52132,501000
161592,407000
83600,481000
53382,438000
86716,403000
80144,367000
69407,419000
70728,307000
13631,464000
160239,314000
18063,416000
130555,329000
6394,424000
142505,479000
160725,383000
74132,389000
153575,515000
182860,309000
163869,507000
112059,424000
47722,344000
103979,408000
75497,435000
141193,525000
190656,495000
174411,427000
160569,427000
48598,415000
175680,397000
80210,476000
51366,384000
131676,425000
78429,315000
108278,404000
198318,519000
32753,312000
76100,447000
173932,422000
48720,343000
94526,456000
154423,399000
103201,393000
73926,421000
169815,481000
1752,343000
140772,345000
78287,448000
124155,409000
143971,501000
98256,355000
103427,411000
24874,366000
25486,307000
198859,518000
115158,360000
23269,498000
44224,345000
100994,489000
125311,509000
174972,381000
188103,521000
161101,424000
120062,352000
75486,331000
7766,370000
60319,435000
41007,433000
144549,490000
171202,371000
164513,457000
32680,506000
45425,446000
90275,334000
25380,462000
103705,450000
40944,411000
86966,320000
188946,392000
63135,434000
92392,463000
169257,338000
122336,306000
13730,515000
109333,515000
192345,344000
158474,466000
84248,312000
114448,508000
160678,315000
165494,412000
103797,482000
7611,365000
45914,464000
57093,366000
133366,398000
156764,399000
142099,316000
121468,407000
4600,506000
5777,355000
55499,333000
199928,407000
83356,396000
118118,306000
47727,369000
124579,381000
79813,334000
42925,489000
138449,509000
49859,418000
173930,407000
8328,453000
117614,390000
97954,359000
169352,357000
62396,331000
2049,352000
107007,479000
159603,411000
94338,374000
151111,378000
121123,321000
198438,489000
95374,371000
137309,3e+05
14179,384000
149489,302000
26825,426000
95692,302000
119027,360000
108466,386000
142679,505000
166008,388000
37507,398000
43292,395000
37469,482000
123501,495000
43676,482000
69527,431000
7417,490000
82438,415000
71394,499000
116541,409000
123210,367000
3737,418000
135658,507000
131331,315000
35253,424000
125169,376000
189040,509000
128138,522000
54685,342000
105481,413000
40967,354000
66214,513000
121549,484000
118974,486000
134597,476000
78812,415000
114129,321000
30894,484000
146339,459000
50813,511000
12423,306000
110922,509000
9465,509000
68334,325000
109205,382000
45450,385000
52389,325000
196912,501000
147188,474000
155458,362000
107599,432000
171741,352000
29724,374000
86857,489000
171682,358000
66364,337000
4748,489000
125884,506000
86377,415000
143234,504000
36971,364000
65280,347000
78842,369000
167807,496000
113704,429000
161412,324000
52664,517000
2032,475000
119971,426000
94417,458000
133927,384000
122179,325000
143329,482000
19137,436000
162286,451000
25668,406000
41122,358000
10146,327000
88844,474000
12182,366000
153437,445000
141283,460000
96834,454000
75299,463000
34313,382000
8973,396000
152088,509000
196517,321000
125895,451000
159731,336000
188794,501000
99114,470000
58229,308000
88920,302000
93174,494000
186885,335000
193422,348000
3854,480000
183418,396000
142741,343000
132075,409000
13409,470000
1244,3e+05
119785,522000
106941,340000
127723,476000
40781,351000
13612,501000
21237,405000
102580,431000
134930,509000
105771,519000
13572,310000
142538,355000
85082,387000
76730,503000
145131,350000
149654,475000
45092,412000
22603,318000
18736,463000
2467,412000
171937,431000
142483,353000
45918,323000
92215,472000
107794,483000
118273,390000
12990,360000
131060,325000
46068,347000
102846,321000
109682,324000
84693,486000
51169,514000
57682,461000
38940,383000
4170,387000
44053,434000
65782,304000
132261,374000
68625,490000
61685,448000
80640,431000
18268,376000
72365,393000
177343,308000
24330,310000
190090,393000
165450,482000
37902,329000
115661,383000
16269,319000
121190,511000
73766,477000
101890,487000
197682,326000
9686,308000
72807,335000
158967,380000
59411,476000
73078,494000
57516,378000
171896,305000
187745,411000
80939,436000
191207,311000
37258,419000
109251,354000
176368,324000
21563,525000
19574,416000
124243,473000
19880,344000
64955,464000
192519,395000
73397,327000
64042,358000
102553,349000
18494,454000
194599,343000
137746,444000
116929,435000
41718,447000
75041,509000
3599,441000
155076,410000
111363,395000
175670,450000
4886,487000
18509,492000
69241,473000
45619,452000
125650,337000
168605,514000
9827,492000
135351,484000
20298,430000
149558,488000
37644,342000
127770,508000
63672,393000
9347,475000
180130,479000
42493,312000
117667,313000
62629,317000
129932,320000
85024,364000
120882,419000
127228,351000
48548,382000
29076,465000
191633,342000
53015,406000
68514,359000
35118,423000
128937,395000
34993,397000
49555,330000
103638,416000
77065,339000
42032,336000
160760,5e+05
29949,383000
190700,471000
12310,340000
184313,325000
131619,490000
161819,523000
35546,335000
105658,322000
115083,428000
121288,340000
81158,419000
158786,365000
159419,338000
55375,310000
124329,482000
70134,381000
141920,499000
129466,389000
56104,406000
163215,367000
97965,452000
22494,479000
27721,352000
160591,487000
125914,376000
70873,365000
42751,350000
46625,402000
143457,473000
113773,471000
123920,519000
74230,345000
66786,325000
160240,458000
54672,312000
177919,458000
11143,376000
51865,456000
108306,361000
143165,421000
43909,511000
140709,513000
176130,395000
195702,393000
71589,304000
161550,409000
39864,428000
115379,402000
16993,351000
188017,506000
26008,321000
129638,381000
53207,326000
168119,486000
59608,352000
105888,418000
84832,4e+05
25387,414000
636,343000
24384,340000
100523,443000
63172,422000
197940,409000
156042,352000
101048,325000
33657,512000
69677,471000
199012,445000
121710,389000
37971,442000
57427,387000
197125,357000
1014,374000
67879,304000
174998,443000
188889,372000
95874,347000
59610,455000
119085,457000
184375,339000
49665,361000
31865,524000
152325,408000
134137,389000
83681,507000
4004,354000
129917,485000
150495,433000
135959,327000
25230,386000
126334,399000
69056,453000
112623,366000
122098,504000
105727,496000
165390,449000
193059,421000
88291,356000
143898,427000
183493,444000
146268,364000
143251,468000
35978,303000
122148,5e+05
25229,462000
68335,509000
198313,324000
125421,352000
166206,487000
88266,391000
154290,459000
143329,404000
186298,351000
133758,389000
194477,467000
169361,510000
162788,329000
134594,349000
190709,512000
180186,522000
198945,488000
17333,384000
15252,324000
177535,413000
72742,409000
58458,358000
25202,416000
194320,366000
37000,459000
16402,302000
50716,378000
68260,451000
33119,376000
10686,405000
51277,353000
10885,427000
40330,353000
117385,390000
135769,525000
177617,480000
63684,320000
140144,440000
46230,335000
152530,472000
15251,316000
113727,311000
7796,458000
47539,507000
95204,377000
140305,337000
27286,397000
134262,433000
40560,441000
107263,353000
44088,387000
139214,330000
130926,455000
102574,503000
57129,302000
159327,471000
1899,380000
97437,481000
138427,524000
8479,410000
198641,440000
188039,498000
110453,462000
12827,425000
41924,489000
158909,468000
17913,371000
77620,346000
71950,394000
172056,523000
111305,397000
107895,316000
54505,471000
138321,515000
74782,418000
172302,497000
87435,383000
119353,514000
110875,318000
150002,327000
104248,511000
57960,455000
195096,446000
135504,353000
178820,315000
80727,452000
122400,473000
48483,399000
3562,430000
59514,472000
58721,525000
52497,469000
177354,396000
179975,409000
99737,522000
185457,521000
128404,304000
67461,490000
118956,3e+05
90749,335000
179315,5e+05
35996,524000
45608,428000
188980,348000
178816,336000
25172,350000
21188,381000
61131,309000
195253,452000
199331,310000
61188,357000
156822,335000
105849,365000
174656,471000
137048,327000
147773,327000
49339,352000
41281,478000
88,382000
33009,308000
179513,439000
99705,496000
38671,374000
42129,390000
87929,390000
159086,401000
90882,302000
69963,491000
119344,320000
190699,438000
106851,303000
116882,460000
30690,499000
93097,477000
84712,367000
132559,406000
141364,324000
140551,428000
83199,490000
9511,516000
131328,507000
193400,374000
174015,469000
33938,304000
150325,454000
102062,435000
128725,509000
82681,312000
74602,381000
119923,388000
124795,395000
116126,426000
166739,331000
39572,316000
103024,325000
187174,504000
172587,451000
65445,439000
86737,366000
92624,442000
114157,469000
16727,374000
148687,395000
139512,492000
35117,395000
36652,334000
79493,371000
102376,330000
68537,421000
36517,478000
56030,362000
163755,443000
198980,381000
192033,388000
32553,347000
190106,436000
56248,386000
173776,491000
128062,508000
114068,430000
173140,317000
22379,453000
57235,522000
95931,422000
81088,397000
127210,336000
87454,498000
165764,391000
111350,364000
124209,494000
156391,381000
190634,392000
65379,397000
128772,322000
87472,307000
49871,481000
56679,411000
159650,505000
158541,347000
164091,451000
52832,471000
85715,431000
24477,420000
8141,387000
29978,347000
48401,424000
128526,504000
57953,515000
107592,391000
40458,462000
34385,451000
19180,410000
111827,452000
110490,331000
128971,520000
176338,311000
88245,421000
52538,488000
155451,387000
27391,374000
61655,458000
170388,452000
72153,453000
175618,355000
100144,491000
75487,359000
151152,380000
48385,475000
29661,414000
105533,383000
194212,453000
150523,450000
4205,474000
98879,316000
135746,359000
112555,477000
40350,302000
70131,499000
193764,355000
63748,395000
105367,304000
186048,492000
9489,372000
132144,376000
74546,405000
154385,478000
146313,516000
96021,506000
22084,322000
124437,524000
117492,325000
49674,525000
34666,516000
130827,426000
117302,504000
90463,3e+05
14807,423000
90705,475000
114837,317000
125187,339000
71008,372000
141248,432000
100445,434000
196865,351000
184536,307000
46631,342000
91826,472000
8545,462000
22565,318000
57331,519000
72301,519000
35561,343000
89472,394000
6036,320000
74404,328000
124144,446000
75135,523000
74261,319000
106850,496000
73511,313000
119743,365000
175320,418000
189106,496000
37248,448000
68537,319000
101176,511000
57516,414000
150294,372000
79691,496000
175806,314000
102584,439000
55070,374000
34233,355000
40084,379000
95301,361000
136305,302000
149768,336000
121605,468000
116958,337000
28158,355000
182967,458000
173988,392000
34087,372000
87360,487000
191667,502000
36808,404000
144057,347000
181029,369000
146287,432000
190043,501000
97923,363000
98701,377000
27056,485000
2458,411000
39229,512000
131121,499000
177736,455000
49710,444000
13828,415000
32119,522000
174098,419000
24857,524000
178768,358000
55510,397000
71239,347000
49142,336000
155462,312000
60898,446000
99578,464000
67030,439000
190761,444000
10524,505000
187676,301000
130099,517000
14387,408000
138737,404000
107649,394000
144712,314000
127680,399000
132234,454000
148160,386000
77554,368000
56689,386000
49769,352000
89672,519000
174981,312000
111488,408000
48705,357000
97551,361000
133584,365000
26788,350000
86214,499000
115869,415000
36073,310000
193949,443000
153415,482000
171039,454000
93724,418000
108718,315000
112074,449000
125060,403000
199691,466000
381,334000
85324,316000
65488,508000
197602,490000
132162,505000
61919,403000
99628,381000
43988,440000
15618,422000
73921,510000
132208,506000
130212,522000
91020,356000
143174,317000
89886,518000
110320,513000
161348,421000
127926,460000
190505,455000
191597,485000
182643,518000
24429,341000
160297,375000
153453,367000
86989,431000
181040,398000
91718,413000
2107,442000
41038,485000
173453,352000
96120,330000
186591,327000
13348,438000
5666,477000
114201,472000
57450,343000
123324,458000
7653,321000
91761,369000
90252,404000
91606,317000
61944,525000
160555,457000
82001,385000
49167,304000
95563,430000
154379,304000
74134,474000
72460,311000
129174,518000
43015,339000
32871,522000
15434,313000
173361,484000
128360,430000
184657,316000
69854,422000
35079,337000
129714,339000
133922,506000
4369,330000
150311,412000
88029,510000
190090,362000
196307,375000
186772,491000
191600,386000
114033,434000
85669,429000
188864,489000
128888,418000
1727,460000
114398,356000
159861,365000
67428,323000
43915,462000
141136,337000
23324,426000
128199,456000
53558,469000
150389,385000
74530,424000
15035,381000
125340,338000
116053,420000
11849,389000
150908,517000
2168,377000
5177,343000
49797,409000
51713,477000
144588,516000
9544,334000
117586,372000
94146,317000
18924,440000
89958,477000
112005,439000
174330,521000
90818,444000
88395,346000
4865,460000
159281,487000
85435,379000
18250,482000
189110,456000
176075,433000
186440,469000
68485,446000
145240,380000
187441,318000
38368,504000
119884,514000
138303,450000
45822,445000
99616,369000
145447,307000
46481,441000
14136,317000
139092,443000
24829,317000
101553,477000
130840,506000
85908,444000
145172,342000
165642,465000
146167,346000
55146,513000
26722,484000
74160,389000
163488,414000
39150,514000
172306,446000
68786,514000
185544,480000
29016,498000
187797,495000
37716,488000
72966,397000
40635,399000
52052,385000
167678,436000
76726,523000
21461,354000
57738,381000
192158,327000
103216,328000
60796,368000
35312,385000
193091,379000
120325,324000
29448,452000
105899,423000
175873,449000
58859,327000
38915,312000
137572,451000
80821,499000
151239,5e+05
90078,510000
54205,357000
31112,399000
142268,315000
158947,514000
9807,350000
57469,325000
53160,305000
67983,493000
60297,363000
71809,325000
79712,339000
161666,334000
164741,307000
131515,479000
77851,357000
154254,322000
27436,410000
22536,329000
35488,358000
169966,508000
87422,370000
23561,524000
128737,491000
34552,326000
87827,376000
55374,467000
45886,463000
138069,467000
194288,471000
142668,3e+05
162486,344000
49336,411000
126163,416000
157072,507000
175378,312000
106111,301000
51901,501000
96460,423000
188212,340000
43475,366000
